"transactionId","sku","name","units","value","subcategory","category"
"ACT12_M_62144","cyetpyrafen","cyetpyrafen",2.81,1970.8,"Acetaminophen","soda"
"ACT12_M_62145","fenpyroximate","fenpyroximate",7.21,1349.46,"AceticAcid","acid"
"ACT12_M_62150","phenylpyrazole acaricides","phenylpyrazole acaricides",5.84,248.12,"Ehtanol","H2"
"ACT12_M_62151","acetoprole","acetoprole",5.01,2077.95,"CarbonDioxide","carbon"
"ACT12_M_62158","fipronil","fipronil",8.86,1511.03,"CalciumCarbonate","calcium"
"ACT12_M_62159","vaniliprole","vaniliprole",9.03,1547.27,"SodiumChloride","calcium"
"ACT12_M_62178","pyrazolecarboxamide acaricides","pyrazolecarboxamide acaricides",7.82,1292.12,"Methane","carbon"
"ACT12_M_62186","pyflubumide","pyflubumide",9.47,399.23,"Aspirin","carbon"
"ACT12_M_62187","tebufenpyrad","tebufenpyrad",2.7,1244.16,"PotassiumTartrate","carbon"
"ACT12_M_62188","pyrethroid acaricides","pyrethroid acaricides",6.24,731.47,"Bakingsoda","soda"
"ACT12_M_62204","pyrethroid ester acaricides","pyrethroid ester acaricides",5.9,259.16,"Acetaminophen","soda"
"ACT12_M_62207","acrinathrin","acrinathrin",1.96,1453.1,"AceticAcid","acid"
"ACT12_M_62212","bifenthrin","bifenthrin",4.92,1010.3,"Ehtanol","H2"
"ACT12_M_62216","brofluthrinate","brofluthrinate",2.29,1007.56,"CarbonDioxide","carbon"
"ACT12_M_62226","cyhalothrin","cyhalothrin",5.2,621.58,"CalciumCarbonate","calcium"
"ACT12_M_62234","cypermethrin","cypermethrin",3,751.09,"SodiumChloride","calcium"
"ACT12_M_62235","alpha-cypermethrin","alpha-cypermethrin",2.59,1000.5,"Methane","carbon"
"ACT12_M_62244","fenpropathrin","fenpropathrin",2.01,285.16,"Aspirin","carbon"
"ACT12_M_62245","fenvalerate","fenvalerate",9.16,1081.41,"PotassiumTartrate","carbon"
"ACT12_M_62248","flucythrinate","flucythrinate",8.23,1294.45,"Bakingsoda","soda"
"ACT12_M_62249","flumethrin","flumethrin",1.3,1158.87,"Acetaminophen","soda"
"ACT12_M_62264","fluvalinate","fluvalinate",5.43,894.24,"AceticAcid","acid"
"ACT12_M_62270","tau-fluvalinate","tau-fluvalinate",1.59,748.55,"Ehtanol","H2"
"ACT12_M_62271","permethrin","permethrin",5.01,359.27,"CarbonDioxide","carbon"
"ACT12_M_62273","pyrethroid ether acaricides","pyrethroid ether acaricides",7.86,1052.24,"CalciumCarbonate","calcium"
"ACT12_M_62279","halfenprox","halfenprox",9.1,544.93,"SodiumChloride","calcium"
"ACT12_M_62285","pyrimidinamine acaricides","pyrimidinamine acaricides",1.5,36.74,"Methane","carbon"
"ACT12_M_62286","pyrimidifen","pyrimidifen",4.62,1669.02,"Aspirin","carbon"
"ACT12_M_62287","pyrrole acaricides","pyrrole acaricides",7.52,1213.37,"PotassiumTartrate","carbon"
"ACT12_M_62290","chlorfenapyr","chlorfenapyr",1.38,779.51,"Bakingsoda","soda"
"ACT12_M_62291","quaternary ammonium acaricides","quaternary ammonium acaricides",2.27,1228.04,"Acetaminophen","soda"
"ACT12_M_62292","sanguinarine","sanguinarine",5.41,50.38,"AceticAcid","acid"
"ACT12_M_62293","quinoxaline acaricides","quinoxaline acaricides",2.8,1645.7,"Ehtanol","H2"
"ACT12_M_62311","chinomethionat","chinomethionat",2.64,782.05,"CarbonDioxide","carbon"
"ACT12_M_62312","thioquinox","thioquinox",4.96,1383.31,"CalciumCarbonate","calcium"
"ACT12_M_62313","strobilurin acaricides","strobilurin acaricides",2.08,1737.81,"SodiumChloride","calcium"
"ACT12_M_62314","methoxyacrylate strobilurin acaricides","methoxyacrylate strobilurin acaricides",7.72,80.95,"Methane","carbon"
"ACT12_M_62317","bifujunzhi","bifujunzhi",8.74,1469.99,"Aspirin","carbon"
"ACT12_M_62318","fluacrypyrim","fluacrypyrim",3,1410.96,"PotassiumTartrate","carbon"
"ACT12_M_62319","flufenoxystrobin","flufenoxystrobin",1.78,584.34,"Bakingsoda","soda"
"ACT12_M_62320","pyriminostrobin","pyriminostrobin",5.28,498.11,"Acetaminophen","soda"
"ACT12_M_62321","sulfite ester acaricides","sulfite ester acaricides",5.29,1720.56,"AceticAcid","acid"
"ACT12_M_62322","aramite","aramite",2.15,1044.17,"Ehtanol","H2"
"ACT12_M_62323","propargite","propargite",7.25,253.15,"CarbonDioxide","carbon"
"ACT12_M_62324","tetronic acid acaricides","tetronic acid acaricides",4.62,137.78,"CalciumCarbonate","calcium"
"ACT12_M_62373","spirodiclofen","spirodiclofen",7.67,778.24,"SodiumChloride","calcium"
"ACT12_M_62400","spiromesifen","spiromesifen",2.43,1156.42,"Methane","carbon"
"ACT12_M_62413","tetrazine acaricides","tetrazine acaricides",2.77,1878.71,"Aspirin","carbon"
"ACT12_M_62423","clofentezine","clofentezine",8.01,1842.71,"PotassiumTartrate","carbon"
"ACT12_M_62431","diflovidazin","diflovidazin",9.79,664.22,"Bakingsoda","soda"
"ACT12_M_62439","thiazolidine acaricides","thiazolidine acaricides",4.54,997.83,"Acetaminophen","soda"
"ACT12_M_62440","flubenzimine","flubenzimine",4.87,725.97,"AceticAcid","acid"
"ACT12_M_62442","hexythiazox","hexythiazox",9,951.1,"Ehtanol","H2"
"ACT12_M_62447","thiocarbamate acaricides","thiocarbamate acaricides",4.9,1431.06,"CarbonDioxide","carbon"
"ACT12_M_62456","fenothiocarb","fenothiocarb",5.41,1566.84,"CalciumCarbonate","calcium"
"ACT12_M_62459","thiourea acaricides","thiourea acaricides",7.84,2076.15,"SodiumChloride","calcium"
"ACT12_M_62464","chloromethiuron","chloromethiuron",9.08,1027.81,"Methane","carbon"
"ACT12_M_62465","diafenthiuron","diafenthiuron",8.77,1774.52,"Aspirin","carbon"
"ACT12_M_62467","unclassified acaricides","unclassified acaricides",6.69,1729.24,"PotassiumTartrate","carbon"
"ACT12_M_62468","acequinocyl","acequinocyl",8.8,938.6,"Bakingsoda","soda"
"ACT12_M_62470","acynonapyr","acynonapyr",4.45,247.51,"Acetaminophen","soda"
"ACT12_M_62471","amidoflumet","amidoflumet",9.54,1336.69,"AceticAcid","acid"
"ACT12_M_62475","arsenous oxide","arsenous oxide",8.68,882.41,"Ehtanol","H2"
"ACT12_M_62476","clenpirin","clenpirin",8.29,523.24,"CarbonDioxide","carbon"
"ACT12_M_165","closantel","closantel",4.22,592.57,"CalciumCarbonate","calcium"
"ACT12_M_609","crotamiton","crotamiton",1.26,37.95,"SodiumChloride","calcium"
"ACT12_M_659","cycloprate","cycloprate",7.26,654.23,"Methane","carbon"
"ACT12_M_771","cymiazole","cymiazole",9.7,878.34,"Aspirin","carbon"
"ACT12_M_772","disulfiram","disulfiram",3.79,954.79,"PotassiumTartrate","carbon"
"ACT12_M_773","etoxazole","etoxazole",3.61,1577.14,"Bakingsoda","soda"
"ACT12_M_1038","fenazaflor","fenazaflor",4.58,1857.01,"Acetaminophen","soda"
"ACT12_M_1403","fenazaquin","fenazaquin",2.51,1711.51,"AceticAcid","acid"
"ACT12_M_2123","fluenetil","fluenetil",8.01,617.69,"Ehtanol","H2"
"ACT12_M_2262","flupentiofenox","flupentiofenox",4.91,1278.91,"CarbonDioxide","carbon"
"ACT12_M_4301","mesulfen","mesulfen",7.82,1093.61,"CalciumCarbonate","calcium"
"ACT12_M_4662","MNAF","MNAF",9.43,380.46,"SodiumChloride","calcium"
"ACT12_M_4682","nifluridide","nifluridide",5.99,292.24,"Methane","carbon"
"ACT12_M_4684","nikkomycins","nikkomycins",2.19,921.74,"Aspirin","carbon"
"ACT12_M_4685","pyridaben","pyridaben",3.59,1906,"PotassiumTartrate","carbon"
"ACT12_M_5927","sulfiram","sulfiram",8.2,195.21,"Bakingsoda","soda"
"ACT12_M_5959","sulfluramid","sulfluramid",4.76,1279.15,"Acetaminophen","soda"
"ACT12_M_6333","sulfur","sulfur",6.04,1864.64,"AceticAcid","acid"
"ACT12_M_6360","thuringiensin","thuringiensin",5.43,1348.05,"Ehtanol","H2"
"ACT12_M_6393","triarathene","triarathene",3.13,1812.52,"CarbonDioxide","carbon"
"ACT12_M_6418","azobenzene","azobenzene",4.96,130.14,"CalciumCarbonate","calcium"
"ACT12_M_6431","benzoximate","benzoximate",4.23,673.98,"SodiumChloride","calcium"
"ACT12_M_6880","benzyl benzoate","benzyl benzoate",7.88,412.5,"Methane","carbon"
"ACT12_M_7127","bromopropylate","bromopropylate",8.42,1293.87,"Aspirin","carbon"
"ACT12_M_7270","chlorbenside","chlorbenside",3.15,1160.71,"PotassiumTartrate","carbon"
"ACT12_M_8985","chlorfenethol","chlorfenethol",7.47,1024.28,"Bakingsoda","soda"
"ACT12_M_10899","chlorfenson","chlorfenson",9.83,2003.59,"Acetaminophen","soda"
"ACT12_M_11009","chlorfensulphide","chlorfensulphide",2.36,2109.62,"AceticAcid","acid"
"ACT12_M_11219","chlorobenzilate","chlorobenzilate",4.17,72.82,"Ehtanol","H2"
"ACT12_M_11689","chloropropylate","chloropropylate",9.47,1064.22,"CarbonDioxide","carbon"
"ACT12_M_12404","cyflumetofen","cyflumetofen",6.91,778.89,"CalciumCarbonate","calcium"
"ACT12_M_13321","DDT","DDT",4.96,705.79,"SodiumChloride","calcium"
"ACT12_M_14483","dicofol","dicofol",4.82,905.57,"Methane","carbon"
"ACT12_M_14668","diphenyl sulfone","diphenyl sulfone",4.11,465.52,"Aspirin","carbon"
"ACT12_M_15189","dofenapyn","dofenapyn",6.16,657.84,"PotassiumTartrate","carbon"
"ACT12_M_16122","fenson","fenson",2.5,1101.17,"Bakingsoda","soda"
"ACT12_M_17310","fentrifanil","fentrifanil",3.57,218.42,"Acetaminophen","soda"
"ACT12_M_17481","fluorbenside","fluorbenside",2.59,1322.99,"AceticAcid","acid"
"ACT12_M_17516","genit","genit",4.85,1731.6,"Ehtanol","H2"
"ACT12_M_17517","hexachlorophene","hexachlorophene",3.79,1458.77,"CarbonDioxide","carbon"
"ACT12_M_17521","phenproxide","phenproxide",2.83,658.07,"CalciumCarbonate","calcium"
"ACT12_M_17545","proclonol","proclonol",5.28,727.54,"SodiumChloride","calcium"
"ACT12_M_17553","tetradifon","tetradifon",7.57,2123.22,"Methane","carbon"
"ACT12_M_17555","tetrasul","tetrasul",7.53,886.39,"Aspirin","carbon"
"ACT12_M_17564","oxime carbamate acaricides","oxime carbamate acaricides",3.21,752.92,"PotassiumTartrate","carbon"
"ACT12_M_18391","aldicarb","aldicarb",6,48.58,"Bakingsoda","soda"
"ACT12_M_18392","butocarboxim","butocarboxim",2.32,1297.81,"Acetaminophen","soda"
"ACT12_M_19414","oxamyl","oxamyl",8.77,2115.23,"AceticAcid","acid"
"ACT12_M_23331","thiocarboxime","thiocarboxime",4.4,786.98,"Ehtanol","H2"
"ACT12_M_23774","thiofanox","thiofanox",8.1,1177.72,"CarbonDioxide","carbon"
"ACT12_M_24001","carbazate acaricides","carbazate acaricides",7.44,1662.3,"CalciumCarbonate","calcium"
"ACT12_M_24570","bifenazate","bifenazate",5.02,2024.93,"SodiumChloride","calcium"
"ACT12_M_24762","dinitrophenol acaricides","dinitrophenol acaricides",2.23,495.2,"Methane","carbon"
"ACT12_M_25193","binapacryl","binapacryl",6.13,2103.37,"Aspirin","carbon"
"ACT12_M_25337","dinex","dinex",5.85,875.2,"PotassiumTartrate","carbon"
"ACT12_M_25546","dinobuton","dinobuton",8.02,914.04,"Bakingsoda","soda"
"ACT12_M_26250","dinocap","dinocap",5.24,1875.62,"Acetaminophen","soda"
"ACT12_M_26255","dinocap-4","dinocap-4",9.08,1907.9,"AceticAcid","acid"
"ACT12_M_26256","dinocap-6","dinocap-6",5.52,1294.75,"Ehtanol","H2"
"ACT12_M_26257","dinocton","dinocton",6.24,1013.41,"CarbonDioxide","carbon"
"ACT12_M_26261","dinopenton","dinopenton",4.19,514.5,"CalciumCarbonate","calcium"
"ACT12_M_26265","dinosulfon","dinosulfon",9.54,1681.66,"SodiumChloride","calcium"
"ACT12_M_26410","dinoterbon","dinoterbon",8.99,1247.1,"Methane","carbon"
"ACT12_M_26423","DNOC","DNOC",6.34,738.19,"Aspirin","carbon"
"ACT12_M_26424","formamidine acaricides","formamidine acaricides",7.08,421.87,"PotassiumTartrate","carbon"
"ACT12_M_26425","amitraz","amitraz",9.03,1239.02,"Bakingsoda","soda"
"ACT12_M_26426","chlordimeform","chlordimeform",5.7,1884.5,"Acetaminophen","soda"
"ACT12_M_26427","chloromebuform","chloromebuform",6.92,1392.01,"AceticAcid","acid"
"ACT12_M_26436","formetanate","formetanate",7.58,1520.95,"Ehtanol","H2"
"ACT12_M_26452","formparanate","formparanate",9.06,2066.57,"CarbonDioxide","carbon"
"ACT12_M_26453","medimeform","medimeform",1.63,2029.39,"CalciumCarbonate","calcium"
"ACT12_M_27682","semiamitraz","semiamitraz",3.75,841.49,"SodiumChloride","calcium"
"ACT12_M_28757","isoxazoline acaricides","isoxazoline acaricides",7.46,831.91,"Methane","carbon"
"ACT12_M_28895","afoxolaner","afoxolaner",1.57,261.85,"Aspirin","carbon"
"ACT12_M_29164","esafoxolaner","esafoxolaner",1.51,1452.72,"PotassiumTartrate","carbon"
"ACT12_M_29349","fluralaner","fluralaner",2.19,1086.82,"Bakingsoda","soda"
"ACT12_M_29585","lotilaner","lotilaner",2.88,1892.1,"Acetaminophen","soda"
"ACT12_M_29679","sarolaner","sarolaner",7.33,1916.03,"AceticAcid","acid"
"ACT12_M_30349","tigolaner","tigolaner",8.65,1762.35,"Ehtanol","H2"
"ACT12_M_30370","macrocyclic lactone acaricides","macrocyclic lactone acaricides",7.74,536.74,"CarbonDioxide","carbon"
"ACT12_M_30372","tetranactin","tetranactin",5.78,1484.64,"CalciumCarbonate","calcium"
"ACT12_M_30374","avermectin acaricides","avermectin acaricides",7.25,1913.22,"SodiumChloride","calcium"
"ACT12_M_30382","abamectin","abamectin",2.66,561.01,"Methane","carbon"
"ACT12_M_30389","doramectin","doramectin",4.35,630.45,"Aspirin","carbon"
"ACT12_M_30391","eprinomectin","eprinomectin",4.48,1158.29,"PotassiumTartrate","carbon"
"ACT12_M_30392","ivermectin","ivermectin",4.22,1603.14,"Bakingsoda","soda"
"ACT12_M_30395","selamectin","selamectin",1.99,1006.48,"Acetaminophen","soda"
"ACT12_M_30397","milbemycin acaricides","milbemycin acaricides",2.4,1844.26,"AceticAcid","acid"
"ACT12_M_30398","milbemectin","milbemectin",7.92,510.43,"Ehtanol","H2"
"ACT12_M_30490","milbemycin oxime","milbemycin oxime",7.73,1912.56,"CarbonDioxide","carbon"
"ACT12_M_30493","moxidectin","moxidectin",8.15,43.88,"CalciumCarbonate","calcium"
"ACT12_M_30599","mite growth regulators","mite growth regulators",6.15,144.96,"SodiumChloride","calcium"
"ACT12_M_30601","clofentezine","clofentezine",1.81,444.13,"Methane","carbon"
"ACT12_M_30608","cyromazine","cyromazine",9.82,1317.88,"Aspirin","carbon"
"ACT12_M_30615","diflovidazin","diflovidazin",5.8,878.19,"PotassiumTartrate","carbon"
"ACT12_M_30617","dofenapyn","dofenapyn",7.48,626.2,"Bakingsoda","soda"
"ACT12_M_30618","fluazuron","fluazuron",2.29,829.62,"Acetaminophen","soda"
"ACT12_M_30620","flubenzimine","flubenzimine",7.06,1419.14,"AceticAcid","acid"
"ACT12_M_30642","flucycloxuron","flucycloxuron",3.02,547.26,"Ehtanol","H2"
"ACT12_M_30646","flufenoxuron","flufenoxuron",9.14,2108.56,"CarbonDioxide","carbon"
"ACT12_M_30647","hexythiazox","hexythiazox",3.24,885.25,"CalciumCarbonate","calcium"
"ACT12_M_31221","organochlorine acaricides","organochlorine acaricides",8.95,838.11,"SodiumChloride","calcium"
"ACT12_M_31322","bromocyclen","bromocyclen",6.43,2003.35,"Methane","carbon"
"ACT12_M_31326","camphechlor","camphechlor",1.45,908.84,"Aspirin","carbon"
"ACT12_M_31393","DDT","DDT",2.01,46.46,"PotassiumTartrate","carbon"
"ACT12_M_31565","dienochlor","dienochlor",8.48,2003.1,"Bakingsoda","soda"
"ACT12_M_31690","endosulfan","endosulfan",9.54,1225.62,"Acetaminophen","soda"
"ACT12_M_32388","lindane","lindane",3.52,768.92,"AceticAcid","acid"
"ACT12_M_32402","organophosphorus acaricides","organophosphorus acaricides",6.49,1461.2,"Ehtanol","H2"
"ACT12_M_32811","organophosphate acaricides","organophosphate acaricides",2.52,1724.11,"CarbonDioxide","carbon"
"ACT12_M_32816","chlorfenvinphos","chlorfenvinphos",7.49,1912.13,"CalciumCarbonate","calcium"
"ACT12_M_33033","crotoxyphos","crotoxyphos",5.93,1936.44,"SodiumChloride","calcium"
"ACT12_M_34446","dichlorvos","dichlorvos",9.87,812.16,"Methane","carbon"
"ACT12_M_34497","heptenophos","heptenophos",5.41,286.08,"Aspirin","carbon"
"ACT12_M_34514","mevinphos","mevinphos",4.92,125.91,"PotassiumTartrate","carbon"
"ACT12_M_35186","monocrotophos","monocrotophos",5.64,1277.91,"Bakingsoda","soda"
"ACT12_M_35697","naled","naled",4.53,1281.13,"Acetaminophen","soda"
"ACT12_M_36205","TEPP","TEPP",9.12,506.04,"AceticAcid","acid"
"ACT12_M_36302","tetrachlorvinphos","tetrachlorvinphos",5.53,877.42,"Ehtanol","H2"
"ACT12_M_36486","organothiophosphate acaricides","organothiophosphate acaricides",2.14,61.84,"CarbonDioxide","carbon"
"ACT12_M_36686","amidithion","amidithion",7.31,146.79,"CalciumCarbonate","calcium"
"ACT12_M_36687","amiton","amiton",6.29,116.17,"SodiumChloride","calcium"
"ACT12_M_36742","azinphos-ethyl","azinphos-ethyl",1.66,594.4,"Methane","carbon"
"ACT12_M_36820","azinphos-methyl","azinphos-methyl",9.64,20.09,"Aspirin","carbon"
"ACT12_M_36934","azothoate","azothoate",2.1,1973.97,"PotassiumTartrate","carbon"
"ACT12_M_37320","benoxafos","benoxafos",9.83,604.1,"Bakingsoda","soda"
"ACT12_M_37415","bromophos","bromophos",6.12,443.18,"Acetaminophen","soda"
"ACT12_M_37975","bromophos-ethyl","bromophos-ethyl",2.53,1174.49,"AceticAcid","acid"
"ACT12_M_38127","carbophenothion","carbophenothion",1.59,1050.01,"Ehtanol","H2"
"ACT12_M_38231","chlorpyrifos","chlorpyrifos",4.27,744.58,"CarbonDioxide","carbon"
"ACT12_M_38241","chlorthiophos","chlorthiophos",5.1,732.77,"CalciumCarbonate","calcium"
"ACT12_M_38242","coumaphos","coumaphos",2.08,229.03,"SodiumChloride","calcium"
"ACT12_M_38382","cyanthoate","cyanthoate",9.42,347.97,"Methane","carbon"
"ACT12_M_38428","demeton","demeton",3.92,922.4,"Aspirin","carbon"
"ACT12_M_38430","demeton-O","demeton-O",2.38,659.64,"PotassiumTartrate","carbon"
"ACT12_M_38431","demeton-S","demeton-S",3.83,72.76,"Bakingsoda","soda"
"ACT12_M_38432","demeton-methyl","demeton-methyl",7.66,216.04,"Acetaminophen","soda"
"ACT12_M_38435","demeton-O-methyl","demeton-O-methyl",3.16,1580.12,"AceticAcid","acid"
"ACT12_M_38446","demeton-S-methyl","demeton-S-methyl",8.33,1144.11,"Ehtanol","H2"
"ACT12_M_38582","demeton-S-methylsulphon","demeton-S-methylsulphon",9.8,1130.46,"CarbonDioxide","carbon"
"ACT12_M_38634","dialifos","dialifos",1.16,1035.45,"CalciumCarbonate","calcium"
"ACT12_M_38687","diazinon","diazinon",6.19,649.15,"SodiumChloride","calcium"
"ACT12_M_39537","dimethoate","dimethoate",9.45,1473.96,"Methane","carbon"
"ACT12_M_39552","dioxathion","dioxathion",8.12,243.42,"Aspirin","carbon"
"ACT12_M_39568","disulfoton","disulfoton",7.27,304.7,"PotassiumTartrate","carbon"
"ACT12_M_39569","endothion","endothion",3,1157.94,"Bakingsoda","soda"
"ACT12_M_39570","ethion","ethion",9.14,1814.74,"Acetaminophen","soda"
"ACT12_M_39571","ethoate-methyl","ethoate-methyl",7.53,267.64,"AceticAcid","acid"
"ACT12_M_39572","formothion","formothion",3.4,400.31,"Ehtanol","H2"
"ACT12_M_39574","malathion","malathion",3.13,1588.71,"CarbonDioxide","carbon"
"ACT12_M_39575","mecarbam","mecarbam",1.65,1467.02,"CalciumCarbonate","calcium"
"ACT12_M_39578","methacrifos","methacrifos",9.07,1271.48,"SodiumChloride","calcium"
"ACT12_M_39579","omethoate","omethoate",1.47,1675.61,"Methane","carbon"
"ACT12_M_39582","oxydeprofos","oxydeprofos",6.35,891.51,"Aspirin","carbon"
"ACT12_M_39585","oxydisulfoton","oxydisulfoton",9.87,1301.21,"PotassiumTartrate","carbon"
"ACT12_M_39695","parathion","parathion",5.99,125.8,"Bakingsoda","soda"
"ACT12_M_39696","phenkapton","phenkapton",7.44,229.66,"Acetaminophen","soda"
"ACT12_M_39703","phorate","phorate",7.94,518.48,"AceticAcid","acid"
"ACT12_M_39705","phosalone","phosalone",5.05,572.36,"Ehtanol","H2"
"ACT12_M_39711","phosmet","phosmet",3.99,1546.83,"CarbonDioxide","carbon"
"ACT12_M_39854","phostin","phostin",8.78,972.51,"CalciumCarbonate","calcium"
"ACT12_M_39916","phoxim","phoxim",1.02,1126.64,"SodiumChloride","calcium"
"ACT12_M_40448","pirimiphos-methyl","pirimiphos-methyl",8.82,121.24,"Methane","carbon"
"ACT12_M_40611","prothidathion","prothidathion",8.16,1664.35,"Aspirin","carbon"
"ACT12_M_40628","prothoate","prothoate",3.21,1431.18,"PotassiumTartrate","carbon"
"ACT12_M_41288","pyrimitate","pyrimitate",5.35,1416.34,"Bakingsoda","soda"
"ACT12_M_41559","quinalphos","quinalphos",5.99,2050.12,"Acetaminophen","soda"
"ACT12_M_41785","quintiofos","quintiofos",3.53,419.77,"AceticAcid","acid"
"ACT12_M_41789","sophamide","sophamide",3.1,330.23,"Ehtanol","H2"
"ACT12_M_41790","sulfotep","sulfotep",2.69,1413.03,"CarbonDioxide","carbon"
"ACT12_M_41837","thiometon","thiometon",6.93,66.09,"CalciumCarbonate","calcium"
"ACT12_M_42044","triazophos","triazophos",4.31,282.85,"SodiumChloride","calcium"
"ACT12_M_42102","trifenofos","trifenofos",5.04,647.65,"Methane","carbon"
"ACT12_M_42222","vamidothion","vamidothion",8.02,369.79,"Aspirin","carbon"
"ACT12_M_42255","phosphonate acaricides","phosphonate acaricides",9.79,714.55,"PotassiumTartrate","carbon"
"ACT12_M_42501","trichlorfon","trichlorfon",8.33,1830.17,"Bakingsoda","soda"
"ACT12_M_42699","phosphoramidothioate acaricides","phosphoramidothioate acaricides",9.36,2039.56,"Acetaminophen","soda"
"ACT12_M_42705","isocarbophos","isocarbophos",6.74,1579.78,"AceticAcid","acid"
"ACT12_M_42783","methamidophos","methamidophos",3.98,1549.71,"Ehtanol","H2"
"ACT12_M_42926","propetamphos","propetamphos",3.65,573.47,"CarbonDioxide","carbon"
"ACT12_M_42979","phosphorodiamide acaricides","phosphorodiamide acaricides",8.35,1199.5,"CalciumCarbonate","calcium"
"ACT12_M_43011","dimefox","dimefox",3.72,1275.14,"SodiumChloride","calcium"
"ACT12_M_43044","mipafox","mipafox",4.51,478.36,"Methane","carbon"
"ACT12_M_43046","schradan","schradan",5.37,320.77,"Aspirin","carbon"
"ACT12_M_43297","organotin acaricides","organotin acaricides",2.98,990.46,"PotassiumTartrate","carbon"
"ACT12_M_43298","azocyclotin","azocyclotin",6.8,1589.24,"Bakingsoda","soda"
"ACT12_M_43551","cyhexatin","cyhexatin",6.91,1287.62,"Acetaminophen","soda"
"ACT12_M_43603","fenbutatin oxide","fenbutatin oxide",2.54,762.48,"AceticAcid","acid"
"ACT12_M_43608","phostin","phostin",4.46,1253.59,"Ehtanol","H2"
"ACT12_M_43697","phenylsulfamide acaricides","phenylsulfamide acaricides",9.09,1655.9,"CarbonDioxide","carbon"
